,0
1473,0.453125
1474,0.53515625
1475,0.49609375
1476,0.453125
1477,0.390625
1478,0.4765625
1479,0.5625
1480,0.5234375
1481,0.5546875
1482,0.5234375
1483,0.49609375
1484,0.44921875
1485,0.52734375
1486,0.47265625
1487,0.5546875
1488,0.53515625
1489,0.58984375
1490,0.4609375
1491,0.48046875
1492,0.57421875
1493,0.5546875
1494,0.46875
1495,0.51953125
1496,0.50390625
1497,0.49609375
1498,0.48046875
1499,0.53515625
1500,0.51171875
1501,0.546875
1502,0.48828125
1503,0.51953125
1504,0.49609375
1505,0.5703125
1506,0.52734375
1507,0.5625
1508,0.50390625
1509,0.54296875
1510,0.44140625
1511,0.50390625
1512,0.49609375
1513,0.48828125
1514,0.4453125
1515,0.53125
1516,0.41796875
1517,0.48828125
1518,0.49609375
1519,0.46875
1520,0.46484375
1521,0.5234375
1522,0.55078125
1523,0.50390625
1524,0.51171875
1525,0.4921875
1526,0.4140625
1527,0.47265625
1528,0.515625
1529,0.49609375
1530,0.49609375
1531,0.48828125
1532,0.47265625
1533,0.53125
1534,0.4765625
1535,0.44140625
1536,0.4453125
1537,0.52734375
1538,0.52734375
1539,0.47265625
1540,0.4765625
1541,0.50390625
1542,0.5234375
1543,0.49609375
1544,0.55078125
1545,0.53125
1546,0.453125
1547,0.49609375
1548,0.50390625
1549,0.55859375
1550,0.48828125
1551,0.515625
1552,0.53515625
1553,0.53515625
1554,0.4765625
1555,0.51171875
1556,0.4453125
1557,0.46484375
1558,0.46484375
1559,0.50390625
1560,0.5078125
1561,0.4921875
1562,0.43359375
1563,0.48828125
1564,0.50390625
1565,0.51171875
1566,0.453125
1567,0.51171875
1568,0.5078125
1569,0.54296875
1570,0.609375
1571,0.4453125
1572,0.48046875
1573,0.52734375
1574,0.421875
1575,0.4453125
1576,0.42578125
1577,0.51171875
1578,0.51171875
1579,0.41796875
1580,0.546875
1581,0.4765625
1582,0.4921875
1583,0.43359375
1584,0.55859375
1585,0.546875
1586,0.41796875
1587,0.546875
1588,0.4453125
1589,0.5078125
1590,0.48828125
1591,0.4921875
1592,0.5234375
1593,0.52734375
1594,0.4609375
1595,0.50390625
1596,0.4609375
1597,0.52734375
1598,0.515625
1599,0.55859375
1600,0.51953125
1601,0.51953125
